Timestamp,Room_Temp_C,Supply_Air_Temp_C,Return_Air_Temp_C,Outdoor_Temp_C,Fan_Status_%,Compressor_Status_%,Cooling_Valve_%,Heating_Valve_%,Power_Usage_kWh,Temp_Setpoint_C,Fault_Label
2025-01-01 20:00:00,23.083881366552802,15.932200018830482,23.710808196086266,20.562870353010403,0,100.0,13.44904035200335,9.454991631977789,35.74410676374606,23.771447188535706,No Fault
2025-01-01 21:00:00,22.613017746735117,15.968219405748181,23.210884782510867,25.991957664862795,100,100.0,38.5938983919501,4.0280348923009965,8.793928566308978,23.204061440075705,No Fault
2025-01-01 22:00:00,21.146218646703232,15.828472339161866,20.72734654524411,28.0292183069197,0,100.0,17.011462341412425,49.98262921690781,13.374943369640805,21.74425057809932,No Fault
2025-01-01 23:00:00,22.64581890834833,15.024493164647415,21.633899401236654,34.563946014223646,100,50.0,43.836365756472475,23.956930029078265,37.705618261789326,23.200257944519333,No Fault
2025-01-02 00:00:00,21.978897921888006,14.990529892701447,21.388859780947037,12.787910511874816,100,0.0,32.039535414315026,22.17298083607158,36.90377805991757,21.994207420569722,No Fault
2025-01-02 01:00:00,21.224136009750794,15.875362990353901,22.497878000468923,24.241407500536074,100,50.0,13.061030820225078,33.08242164072345,21.924692534069102,21.02384582091001,No Fault
2025-01-02 02:00:00,20.789884950604126,14.593035118442641,22.92218750025581,22.457806360786464,0,0.0,13.800143723257047,27.280729034236522,17.628893557306448,21.649689454532005,No Fault
2025-01-02 03:00:00,21.540059513295837,14.236794533680795,20.03658519424269,32.25603293258341,100,0.0,45.371969380477644,10.554983414304164,37.41993258735549,21.399787739603692,No Fault
2025-01-02 04:00:00,24.10326626308844,17.855483772321517,21.72177829719789,24.456259089153377,0,50.0,4.1611162388876854,3.7959519090886906,10.400521652237352,23.961582929759246,No Fault
2025-01-02 05:00:00,21.5230405263881,17.04096312187425,23.215350239841207,18.337544295277254,100,50.0,11.75122777443432,29.51112071279266,32.008787915415084,21.147682818381142,No Fault
2025-01-02 06:00:00,20.723092782120048,15.71690970492332,23.183579114826806,32.3031811884445,100,100.0,4.737335260883974,31.643126534322768,29.406883392596978,21.00390054831351,No Fault
2025-01-02 07:00:00,24.495615752447236,14.3026632704675,20.089243161459258,28.94103071858258,100,50.0,8.881033080122819,9.117895858368197,17.08676573410092,23.68249457235789,No Fault
2025-01-02 08:00:00,21.419062135746078,15.038191532420212,21.855911096644057,25.669276856354053,100,50.0,37.57466654981158,29.3771524248791,29.180626053886755,22.228867359848476,No Fault
2025-01-02 09:00:00,23.558085644591554,14.04043303625847,20.79529659126628,24.66581730973466,100,100.0,24.81331898928537,22.585389910417224,25.83418439340256,23.37456577197054,No Fault
2025-01-02 10:00:00,21.193286960095122,15.888570836318305,23.04170223809167,33.137955545285116,0,100.0,1.5571910009778367,26.14668761320041,24.815368264614737,21.917218625059196,No Fault
2025-01-02 11:00:00,23.36267406003427,14.254462393878068,23.520780807355823,26.358783450022717,100,50.0,41.86219574038108,17.492517929828477,13.500194241892846,23.09470570719711,No Fault
2025-01-02 12:00:00,22.138255862729963,15.083553058911606,20.475670197936747,23.646958894405216,0,0.0,28.97582924057555,48.4942532351145,10.166617130425355,21.790912845452908,No Fault
2025-01-02 13:00:00,23.67927548356624,14.871356005923413,23.23363148862455,28.609695087673632,0,0.0,11.17228974134375,1.9083114298414527,5.910477785569732,22.912498620515052,No Fault
2025-01-02 14:00:00,22.239696600816092,15.49242252589238,23.5925066110257,15.921850936434117,0,50.0,31.4216442109864,47.428719075111395,13.578337127972556,22.93210639503776,No Fault
2025-01-02 15:00:00,20.682385683382257,17.010250931208045,20.652958572178935,23.489500234506597,100,50.0,34.497135036653304,39.97131255449528,29.46545406548584,21.669306391729577,No Fault
2025-01-02 16:00:00,23.62225763740008,14.578416823885528,22.44179429197051,27.847947278924114,100,50.0,16.414525487262075,49.53398657673876,33.78917558149876,22.68278344175946,No Fault
2025-01-02 17:00:00,24.193921647079414,14.997290712531647,22.767268999967204,10.793865279788628,0,0.0,40.951614450256145,23.34116429643551,33.041542709352925,23.298119742952963,No Fault
2025-01-02 18:00:00,23.93285064701063,16.224586403228393,20.866622242699123,30.2563947641012,0,100.0,7.563437030145809,31.58397631799385,11.632052971236883,23.263421696562343,No Fault
2025-01-02 19:00:00,21.313294914952166,14.342202540517626,23.07820084080494,30.24989038576267,100,100.0,3.0047626328582933,13.09633113771329,27.941069412587872,22.12579748731595,No Fault
2025-01-02 20:00:00,23.81902674681318,14.083251476772183,22.214119631591444,19.547354740381266,100,50.0,38.0431708134617,18.03193413314526,7.661333901634192,22.90116713310819,No Fault
2025-01-02 21:00:00,22.107057694578355,16.57072381065494,23.70719627319362,22.845821990227368,0,100.0,21.621306111591643,27.918361114413305,8.432025205416057,22.700405569797887,No Fault
2025-01-02 22:00:00,23.55512812523205,15.992383883291296,20.416859731867646,34.30041022859869,100,100.0,30.851086315542357,6.374551403013817,36.101800773140155,23.091946621602112,No Fault
2025-01-02 23:00:00,24.35892078987261,17.335026955104784,21.385096208692932,17.934471211768788,100,0.0,43.86123886729125,24.490621623122728,26.77670641559596,23.48286027408222,No Fault
2025-01-03 00:00:00,23.097451689658296,14.086006829856753,22.89154066712322,21.399535248926668,100,100.0,37.897657280965774,14.107778107574203,38.93848095877506,22.610846125701293,No Fault
2025-01-03 01:00:00,23.169646226034967,15.674011750049507,22.518785177326006,26.093623463561364,100,50.0,27.259662911200966,5.475962916077576,20.00568816530631,22.58697659916067,No Fault
2025-01-03 02:00:00,24.540926423233262,14.852388322606396,22.870611389306028,23.026636238883377,0,50.0,14.032100701337647,38.71419531990698,10.453849569378379,23.624105225421705,No Fault
2025-01-03 03:00:00,22.863849748982453,17.409831240202877,23.03742495160018,15.252653257232001,0,50.0,21.827919239997872,12.84716326257413,31.904143620318322,22.743179849219707,No Fault
2025-01-03 04:00:00,21.109862341312333,16.209951734268166,23.639791853449246,16.896147059137544,100,100.0,31.118371097464454,18.267111488798115,33.4009006326994,21.369467776823672,No Fault
2025-01-03 05:00:00,21.399181240553315,17.423301286738923,21.120753498792563,26.573752608334736,0,50.0,8.068354934970284,20.187008723878286,31.418687382177648,21.22605066476354,No Fault
2025-01-03 06:00:00,20.948625343963826,15.069509306687689,22.58998335552755,29.121308369806624,100,50.0,44.29873276600928,46.93094588054956,34.81150935216153,21.12694938965141,No Fault
2025-01-03 07:00:00,21.838594986210552,16.500603233736104,23.217025393836238,21.216569393774684,0,0.0,22.895838779095996,3.0428317461895116,27.796352794502592,21.021940959863798,No Fault
2025-01-03 08:00:00,22.6534652836904,14.276547630202899,21.711002876495918,23.88317879491556,0,50.0,3.3870991697779074,36.722299235266654,35.213365032388594,22.44613170742106,No Fault
2025-01-03 09:00:00,22.073982337728513,17.327046964157184,20.089176624365226,27.32717823595982,100,100.0,17.901757716519,43.935266878953605,28.166636886154464,22.03789598039993,No Fault
2025-01-03 10:00:00,21.671636331072722,15.945745009497886,21.84932552014651,16.269712792115524,0,100.0,18.57951370777708,15.93930497767615,39.11568518541057,22.645778550219323,No Fault
2025-01-03 11:00:00,23.13888099719355,16.65822223517659,22.22726963729073,33.7252415112097,0,0.0,24.32045333483444,47.62757535482753,14.426983815891996,22.9274002416283,No Fault
2025-01-03 12:00:00,21.47427975618988,17.239447781063664,20.765729300950373,32.778337041909325,0,50.0,25.422775268858246,39.41950250562743,34.33102938261659,22.283914687938605,No Fault
2025-01-03 13:00:00,22.465780406717474,15.467453122946262,20.39793163945068,23.388001720707162,0,0.0,35.11440365173427,21.8083343414098,39.41950044126375,21.74583993830184,No Fault
2025-01-03 14:00:00,23.33747647991993,16.719017597902813,21.286077173329726,24.179646715630454,100,100.0,7.765704506934163,31.59981291254773,10.514431266263784,22.61233689353659,No Fault
2025-01-03 15:00:00,21.660502211487966,14.914452508128516,22.355216142929034,29.116320765727814,0,0.0,46.461215477832766,15.817234879289044,15.523317979129507,22.30198158490863,No Fault
2025-01-03 16:00:00,20.72593028756794,17.413215140543535,23.399983733575553,17.45709207530991,0,100.0,47.125782101797626,22.53892191265669,16.356013657432523,21.724791929009854,No Fault
2025-01-03 17:00:00,22.29709088497086,16.449727541372628,20.70625312720811,11.308329507758497,100,50.0,11.662141338800524,14.929689748465847,22.846063385400665,21.90201763640455,No Fault
2025-01-03 18:00:00,21.620129666256208,16.251309917536563,22.969990693203606,31.031100019806605,100,100.0,6.031544528126432,9.701390819371097,35.23586791774882,21.968448432017745,No Fault
2025-01-03 19:00:00,23.323827238149196,15.767937438498862,20.292668765197092,10.011279253210372,0,100.0,4.840133586656309,23.31525816491692,34.69087432173708,23.847565923452755,No Fault
2025-01-03 20:00:00,20.39122522673771,17.233981509566117,21.900415143564807,27.02895458540282,0,50.0,21.620041556814996,7.568147567164813,14.684117214122374,21.255590055940463,No Fault
2025-01-03 21:00:00,21.66878124860307,17.393317006821377,22.14171425874638,10.523776097162163,100,100.0,25.57492034830608,43.1831651666409,11.069131480867583,21.86048764425802,No Fault
2025-01-03 22:00:00,22.29953265038868,16.649955205465538,21.0661537036963,24.51491068487737,0,0.0,30.23017713760664,43.031726855551305,13.252730360544945,22.216646983521333,No Fault
2025-01-03 23:00:00,21.006048782211366,14.652480853930957,20.592099513735732,26.94862373424947,0,100.0,48.13762702377515,8.404236937132637,38.65487164809191,21.87758506705016,No Fault
2025-01-04 00:00:00,22.434493048371174,14.272548593259447,20.408360736990634,33.60065264907641,100,100.0,41.671669167262294,0.6304684180014175,32.434612034476416,21.70506399059068,No Fault
2025-01-04 01:00:00,23.4192265674577,16.903054398385404,20.776500083900242,27.65279539066239,100,50.0,17.296818799006903,19.36025608369621,9.913533929053282,23.416963072861716,No Fault
2025-01-04 02:00:00,22.206541304853634,17.103088537160872,20.338884299717513,18.22825250115297,100,50.0,9.44980878724806,36.80974139207147,13.26836074179217,22.952351855615742,No Fault
2025-01-04 03:00:00,23.05255973936994,17.634083969912727,23.096333853582415,14.373343317611841,0,0.0,3.7254946646397724,8.434849700525987,26.58550328728887,22.93493187399406,No Fault
2025-01-04 04:00:00,23.564792170895192,14.489550853431263,21.38561421735414,32.59665713145408,0,50.0,9.637217003128761,40.45525621456651,15.37471867081728,23.793872684409134,No Fault
2025-01-04 05:00:00,21.365117680648964,15.205472505689933,22.726509272547514,15.519751068951548,100,50.0,4.523684585249899,38.19234862483345,8.646676699663509,21.967329943579195,No Fault
2025-01-04 06:00:00,20.58392761687784,17.142980885740574,21.483760865546145,18.852082004871285,0,0.0,37.22579147487802,31.006698691675172,30.926615881404782,21.113360694674814,No Fault
2025-01-04 07:00:00,22.04681066055761,16.858893414097267,23.35158467950879,33.7381619378596,0,0.0,36.18672916307546,0.6641882424219592,29.717289363214412,21.4440304176952,No Fault
2025-01-04 08:00:00,21.76515654458132,15.282496833385574,23.208723782357914,29.096871142992125,100,50.0,38.11861339027215,44.21462565491213,23.04162491625312,22.050083534671714,No Fault
2025-01-04 09:00:00,22.685377341548836,17.11786633880009,22.508712551504996,15.24399525775802,100,100.0,2.478017945091798,46.61360116772718,14.20998519767021,23.49595094513051,No Fault
2025-01-04 10:00:00,21.15331969424894,17.919020394426475,23.223200578616925,11.341150940167255,0,50.0,32.670990842470374,27.662702900824755,32.7184018792756,21.218934195548425,No Fault
2025-01-04 11:00:00,24.541812160791693,16.83490751592759,20.582094231538584,26.34799400006258,100,0.0,19.67282583635456,3.797445587151133,18.828375458135906,23.730274293528133,No Fault
2025-01-04 12:00:00,23.062967302840654,15.080132910249826,22.317813631549146,18.18231276933777,100,100.0,29.25871612334553,17.62179788059101,22.468939699367798,23.490268440222298,No Fault
2025-01-04 13:00:00,23.25706890525807,16.731435633271236,23.865497114634614,12.288332951929641,0,0.0,1.5706279537942403,19.861433267778416,30.402421765000494,23.89159186981144,No Fault
2025-01-04 14:00:00,22.372227194204232,14.47172384080662,21.134259110874737,15.352604638190492,0,100.0,5.624753916404629,22.902354055652886,16.438446026393645,21.65964634996885,No Fault
2025-01-04 15:00:00,21.072161331346496,15.709020561982188,22.099573670537445,27.573226211086467,100,0.0,33.23461754650247,41.563153998200434,13.333838850730979,21.399311412127556,No Fault
2025-01-04 16:00:00,22.022852292732896,15.727617287943179,21.056910920666887,14.079831386026717,100,0.0,36.31893784995673,45.043215486935615,37.99645415263815,22.812488946510328,No Fault
2025-01-04 17:00:00,23.318483269704203,14.23639542992012,23.648130292099108,20.274304220111325,0,50.0,14.845713997856297,30.954567914148175,35.91291662307664,22.329582462882662,No Fault
2025-01-04 18:00:00,22.708025709808794,17.545179142502175,23.628914367106535,17.715017950339593,0,50.0,0.37920183005388797,3.9042295755231713,6.987833188505613,22.11074301237608,No Fault
2025-01-04 19:00:00,23.937955235962455,16.387002732132082,22.460596766596677,22.37401311852573,0,50.0,42.241953263513,27.309068708076733,16.72794957617788,23.919791025718403,No Fault
2025-01-04 20:00:00,21.391076075858262,15.069716278787418,22.936344739301504,34.290128399215206,100,0.0,34.571780529005345,1.7799995896962906,11.236668115329572,21.475722195052732,No Fault
2025-01-04 21:00:00,23.918437148241182,17.42110777702181,22.4598638354366,34.75248207283113,100,0.0,0.4172373499098436,0.404746610125889,17.18486200981287,23.466631598998173,No Fault
2025-01-04 22:00:00,22.867371176854476,15.779143524428061,21.151701639947333,14.275973009127915,100,0.0,10.281587289437145,47.160673528604036,7.7475426997954,23.623809553616873,No Fault
2025-01-04 23:00:00,22.42278465635735,16.360473199082186,22.99425129988626,27.216714216726945,100,0.0,16.924981142939092,32.24373534932661,28.06444505718506,23.349397369792346,No Fault
2025-01-05 00:00:00,22.897099049596598,17.488685593019724,20.739160495228038,10.09624620344538,100,0.0,2.4499113753903123,46.0038564766458,31.838717859852018,22.150042018647536,No Fault
2025-01-05 01:00:00,21.21289576943941,16.329286717720624,23.322247324582122,20.79897269520866,100,0.0,24.419077732421268,1.7518517164650083,6.149572434095912,21.197158382581353,No Fault
2025-01-05 02:00:00,20.88855230960202,17.005637299851113,20.160830857467495,12.87754705023097,0,0.0,3.0833144085935626,16.32886060914554,37.54869505664288,21.64047981270576,No Fault
2025-01-05 03:00:00,24.496555034533912,17.587376878029193,21.316867047255954,12.395651050626476,0,0.0,3.78229513558086,35.62754240865648,19.220300700908126,23.881064201683877,No Fault
2025-01-05 04:00:00,23.68673119009664,16.092392054114597,23.616523215233013,34.52567949887498,0,100.0,41.24875252660796,28.686928688484215,13.124744485514297,22.707052065834457,No Fault
2025-01-05 05:00:00,23.470738004634057,16.193389058781207,21.14776169405287,14.51882607813009,100,100.0,28.228470709389423,37.467950148105395,11.513650653390929,22.505887096139205,No Fault
2025-01-05 06:00:00,22.28264679796927,14.48386824386592,23.413883334124165,25.85775087383465,100,100.0,25.103444291074595,46.38278100739237,28.681024544324845,21.73204412495052,No Fault
2025-01-05 07:00:00,22.047692122860113,15.668329773150711,22.591272382137213,15.83139651349909,0,50.0,15.962815246784995,32.35820869167595,28.240571414044066,22.490962224786895,No Fault
2025-01-05 08:00:00,22.078495061882364,14.068044543499722,20.87827148876907,21.733743676083048,100,100.0,38.1688723562314,32.35191335020197,19.648902195030615,22.238158167366095,No Fault
2025-01-05 09:00:00,22.321738835637806,15.597639714837912,21.420447350789097,22.616753565400984,100,0.0,18.16504662881431,33.64106876314502,34.24912081803973,22.635493547582875,No Fault
2025-01-05 10:00:00,22.608780799064785,16.31852367163282,20.740171160232144,18.99969809142545,100,50.0,18.59418230575732,42.60207502060842,32.36285754320142,22.99177600460949,No Fault
2025-01-05 11:00:00,21.68396750533359,16.689966271667643,21.682270977633756,17.525996101388714,0,50.0,13.288385906696886,23.594554719157795,7.9297259043938055,21.783993554471426,No Fault
2025-01-05 12:00:00,22.25201369463751,17.73249682236066,21.801400440452056,34.4410233002519,0,0.0,43.77213445580448,45.7856069591615,39.73097186470448,22.806268533582568,No Fault
2025-01-05 13:00:00,21.99832427605014,14.875889297354883,20.721701573507872,23.74066076833788,100,50.0,21.262561816803206,24.856773924197363,21.008906307157424,22.587189584625534,No Fault
2025-01-05 14:00:00,22.219468152882264,17.92623408960467,23.564996120594127,23.72861744442291,100,100.0,10.794815739623004,28.43816525841241,8.258656678425787,22.822366413591414,No Fault
2025-01-05 15:00:00,21.07418113175195,16.087374951209554,21.666493678867933,13.12372720828754,100,100.0,30.09839133728411,24.421093259564543,19.950635132601786,21.428202669657,No Fault
2025-01-05 16:00:00,21.04530094490814,15.055313894878951,21.929226009433524,24.815438636269707,0,50.0,49.77337104582215,35.415323978212015,35.00010722476139,21.508915181787252,No Fault
2025-01-05 17:00:00,21.38989246848138,15.377087016185119,20.539357962890712,10.542170282603044,100,50.0,31.493644455508196,45.64840997423244,18.94767469744272,21.711495486988436,No Fault
2025-01-05 18:00:00,21.852568130438577,15.634617869258033,23.71552766987701,30.028931587368202,100,50.0,38.95883215802674,47.666361649527175,22.224767548262868,22.399233369314068,No Fault
2025-01-05 19:00:00,22.185526608092943,14.316975386370062,22.497725294954606,32.69780591998507,0,50.0,26.58486513444155,7.888217757216143,24.778078312903816,22.262237853989166,No Fault
2025-01-05 20:00:00,22.685757128037764,14.876931613445748,23.89296443516101,32.38878072168873,100,0.0,25.42598104887687,49.880261523879085,8.055965634614664,23.625179081738548,No Fault
2025-01-05 21:00:00,21.32397895375925,14.377957635897966,21.787220377340134,29.55030453272064,100,0.0,37.04012065084201,43.67667175197638,8.756948199757048,21.044906616612177,No Fault
2025-01-05 22:00:00,23.480377101674055,16.287869733060866,20.966961363165584,32.88590360273989,0,50.0,37.979621973795716,10.485712323853551,17.280977306533337,23.410834163587566,No Fault
2025-01-05 23:00:00,21.684268063273162,14.695751165652789,21.11488895462623,12.051928547144321,100,50.0,24.09132393663227,12.35292370942721,38.47396841188954,22.111925982595576,No Fault
2025-01-06 00:00:00,23.968767404613722,16.504543537450207,20.271094091191102,16.184854948459265,100,50.0,26.61196128645969,29.930479345466278,25.196083502043535,23.31208871281181,No Fault
2025-01-06 01:00:00,23.55393563284995,15.554086348367493,22.446170564968405,23.08956476500066,0,50.0,5.964587126979715,30.828035412083103,27.822256937753846,22.740193708011088,No Fault
2025-01-06 02:00:00,22.4632652082761,14.296722587171228,22.661819282793218,29.433352575187506,100,0.0,31.762146821927807,38.3989067443966,10.076076025014952,22.248420129364053,No Fault
2025-01-06 03:00:00,20.847460709454424,15.710361450484807,22.048362659609126,17.428045243517804,100,50.0,32.99566522100027,47.97474242137963,12.32022333079695,21.584014900196266,No Fault
2025-01-06 04:00:00,22.55052230638524,15.670334045648753,22.344758817258896,13.866580300736945,100,0.0,27.49216581253932,10.1583963281128,19.68447553240961,21.60522736828931,No Fault
2025-01-06 05:00:00,21.861620383984526,17.09125988762663,23.605761388879234,21.166426944512356,100,100.0,48.029000899301224,25.253605476846403,18.821404678376283,21.090913119598795,No Fault
2025-01-06 06:00:00,21.408004172536867,14.73583363975773,21.734384475403097,31.17079919602726,100,50.0,38.32796672389278,26.952418768147705,38.05601751045429,22.185168349671667,No Fault
2025-01-06 07:00:00,22.152329996178047,14.081768340434532,21.760104322738496,27.69480407720996,100,0.0,30.640565442648153,47.489187875355334,31.12259759660264,21.28988472161215,No Fault
2025-01-06 08:00:00,23.375244600433078,14.391081081457994,21.164792075967835,17.918054018533546,0,0.0,42.88693369782281,48.92085698338911,34.84584638414031,23.28125429490381,No Fault
2025-01-06 09:00:00,20.81220326256082,16.473872238777123,21.316745648669862,14.409077201926731,0,100.0,30.855724722953852,18.24690557240796,30.881608449019737,21.35985774380572,No Fault
2025-01-06 10:00:00,22.54701306139714,15.834356510694214,21.469634369154633,18.740315712329746,100,100.0,10.333236463694284,26.973510780198367,39.08174385905203,22.154431071203355,No Fault
2025-01-06 11:00:00,22.50614572347823,17.813718489516717,21.171061004168916,23.509686741336232,100,100.0,32.68728759101982,25.20489988578768,26.6663190838288,22.398410094790822,No Fault
2025-01-06 12:00:00,24.009401785626462,14.936339325511902,20.116785365199163,16.978958607157733,0,0.0,19.82902334594156,14.212925162185769,15.79732344497317,23.362403286757377,No Fault
2025-01-06 13:00:00,21.877835849985168,16.162477091417713,21.56108480704068,11.675633833211162,100,0.0,30.623344824697764,13.661222004406637,19.244041219987565,21.226624825230026,No Fault
2025-01-06 14:00:00,22.636517064936616,15.20095070918088,23.99565196427836,27.618087783524835,0,50.0,23.487079992373104,39.23036452172059,11.577058237239651,23.23445052437664,No Fault
2025-01-06 15:00:00,24.656834791566865,15.183416632264853,23.683567061565398,18.963648395378534,100,0.0,34.865920603100825,26.662132054929295,8.430348712200779,23.68152989578584,No Fault
2025-01-06 16:00:00,22.37085178865072,15.696255909065123,22.888094624457562,14.525098350412538,0,0.0,18.974286068714168,0.18244713773346022,16.32640313232542,21.388130988630007,No Fault
2025-01-06 17:00:00,22.311586142546265,17.24076041602179,21.78681485553371,13.212623498616937,0,0.0,33.30271101391247,14.031061990922172,38.14922324149675,23.21959423008318,No Fault
2025-01-06 18:00:00,23.626235894094,17.547926164713783,21.872019462877148,33.791244690338885,100,100.0,8.535829320241062,24.489369860073793,33.76834771410177,23.279233727734486,No Fault
2025-01-06 19:00:00,22.76640702278587,14.902633808533007,21.99229824715842,22.484745277312356,0,100.0,8.895724850367865,30.164297465401557,6.109093147001829,23.49082862512014,No Fault
2025-01-06 20:00:00,22.420351442947553,14.642307696869178,20.604027031975974,33.66485490522203,100,0.0,28.449336595533392,22.82481309002301,5.9075284728919595,21.733235846607943,No Fault
2025-01-06 21:00:00,23.746071794431153,15.796354170689767,21.25886200567095,15.284499035684949,100,0.0,22.484653719879944,1.8288730456181401,26.532136546070543,23.496498178114603,No Fault
2025-01-06 22:00:00,24.33418229892292,17.532681860245578,23.339141270494117,17.2643834834482,0,0.0,33.22914968408532,6.819656326099471,9.024500308138599,23.403947516286255,No Fault
2025-01-06 23:00:00,21.442323207411377,15.676160444124104,20.589437159153793,13.882396224493348,100,0.0,2.52902134863246,31.21100183455888,17.713624166741752,22.082800568602657,No Fault
2025-01-07 00:00:00,21.507967903858187,14.688839539674328,20.72040351463682,10.031846440836272,100,50.0,32.09402342436926,43.348808095388705,19.51155218590793,21.837396854417076,No Fault
2025-01-07 01:00:00,23.2448420466376,17.253538984095023,20.82028457417588,15.002939533008998,100,0.0,39.38043039203499,32.673542705760006,13.260155835339091,22.672908745890044,No Fault
2025-01-07 02:00:00,22.613521161185755,17.92093219562684,22.836894171727675,33.70772480212898,0,0.0,9.980599209181197,11.043166302791924,17.328342951755037,21.86861766241002,No Fault
2025-01-07 03:00:00,21.586503263172258,15.836778305022222,21.12927200318481,11.585689262234263,0,100.0,23.128151004699376,22.02229652591684,11.012042554311716,21.171628673133064,No Fault
2025-01-07 04:00:00,23.69024140443782,16.571870852520853,22.474196370945684,27.852236795491386,100,0.0,15.31595165042678,20.00575032331346,21.02577503779176,23.086450434781174,No Fault
2025-01-07 05:00:00,20.30822531110826,16.860965988591495,20.421242739917133,23.067393132467103,0,100.0,45.63240957638269,18.127030778408937,31.747633535475096,21.27751167088408,No Fault
2025-01-07 06:00:00,22.276131398113687,14.725895999796018,22.69880188393312,27.943363052295215,0,100.0,35.84609447861153,1.301162780041093,25.28414471422638,21.368310267901833,No Fault
2025-01-07 07:00:00,24.830359817824046,15.382627508292543,21.25806330507457,25.73592149245261,100,100.0,21.50076495323346,2.5889974204283686,19.60231042600246,23.972082181168723,No Fault
2025-01-07 08:00:00,23.701390945356234,16.6759379583499,21.758129403372276,30.788318445584892,0,100.0,14.05933966107612,17.991535349971304,26.450166870221555,23.070670861800597,No Fault
2025-01-07 09:00:00,22.323465717727487,17.95506329479797,21.53482311900326,30.202778123353824,100,50.0,9.4369330376467,19.463293666802716,26.2061326317448,22.507139786639172,No Fault
2025-01-07 10:00:00,22.50847645648486,14.307565180542184,22.19534081743274,18.388141884535983,0,50.0,47.976198884954265,30.533639245960657,11.07914462482413,23.488196100022833,No Fault
2025-01-07 11:00:00,22.30868274580019,15.784729694306467,22.336784573278422,28.905819725944504,0,0.0,28.72039300672925,12.564056946210206,11.00533622317734,21.480138271736287,No Fault
